Driver_ID,Age,Gender,Education_Level,Income,Joining Designation,Grade,Total Business Value,LastWorkingDate,Quarterly Rating,Dateofjoining,City,MMM-YY,Quarterly Rating Increased,Income Increased,LastWorkingDate2,Churn
225,32.0,1.0,0.0,44792.0,3.0,3.0,2242270.0,,3.0,2020-07-13,C14,2020-12-01,1,0,2020-12-29,0
226,36.0,1.0,1.0,55528.0,2.0,2.0,1172300.0,2020-02-05,1.0,2019-09-11,C18,2020-05-01,0,0,2020-02-05,1
227,45.0,1.0,2.0,61912.0,3.0,3.0,7237950.0,2020-12-12,1.0,2020-01-05,C29,2020-12-01,0,0,2020-12-12,1
228,45.0,0.0,2.0,53385.0,1.0,1.0,10390120.0,2020-01-05,1.0,2016-07-25,C6,2020-05-01,0,0,2020-01-05,1
229,43.0,0.0,0.0,104995.0,4.0,4.0,11947410.0,2020-10-04,2.0,2019-03-08,C28,2020-04-01,1,0,2020-10-04,1
230,34.0,0.0,0.0,44359.0,2.0,2.0,5824480.0,2019-12-30,1.0,2018-10-13,C25,2020-01-01,0,0,2019-12-30,1
231,32.0,0.0,1.0,21354.0,1.0,1.0,0.0,2019-05-01,1.0,2018-10-22,C5,2019-01-01,0,0,2019-05-01,1
232,34.0,0.0,2.0,23185.0,1.0,1.0,0.0,2019-01-21,1.0,2018-03-07,C15,2019-01-01,0,0,2019-01-21,1
233,36.0,1.0,1.0,139139.0,3.0,3.0,500000.0,,1.0,2020-06-28,C27,2020-12-01,0,0,2020-12-29,0
234,27.0,1.0,1.0,52616.0,2.0,2.0,2800740.0,,2.0,2020-02-01,C23,2020-12-01,1,0,2020-12-29,0
235,39.0,1.0,0.0,37873.0,1.0,1.0,0.0,2019-11-02,1.0,2018-08-10,C16,2019-02-01,0,0,2019-11-02,1
237,33.0,0.0,0.0,75626.0,3.0,3.0,181070.0,,1.0,2020-04-09,C10,2020-12-01,0,0,2020-12-29,0
238,32.0,0.0,0.0,40168.0,2.0,2.0,495310.0,2020-06-27,1.0,2020-01-14,C20,2020-06-01,0,0,2020-06-27,1
241,24.0,0.0,0.0,33901.0,1.0,1.0,0.0,2019-06-01,1.0,2018-12-11,C1,2019-01-01,0,0,2019-06-01,1
242,28.0,0.0,0.0,11236.0,1.0,1.0,0.0,2020-07-01,1.0,2019-03-11,C21,2020-01-01,0,0,2020-07-01,1
243,26.0,0.0,2.0,60228.0,3.0,3.0,483150.0,,1.0,2020-08-14,C4,2020-12-01,0,0,2020-12-29,0
244,40.0,0.0,2.0,37346.0,1.0,2.0,3095340.0,2019-04-10,1.0,2018-04-05,C20,2019-10-01,0,0,2019-04-10,1
245,38.0,0.0,2.0,77903.0,2.0,2.0,0.0,2020-12-15,1.0,2020-11-09,C23,2020-12-01,0,0,2020-12-15,1
246,42.0,0.0,1.0,64128.0,1.0,2.0,2278190.0,2019-09-14,1.0,2016-12-13,C10,2019-09-01,0,0,2019-09-14,1
247,39.0,1.0,0.0,27294.0,2.0,2.0,619900.0,2020-10-23,1.0,2020-06-14,C4,2020-10-01,0,0,2020-10-23,1
252,37.0,0.0,2.0,81700.0,1.0,3.0,28348090.0,,4.0,2018-06-16,C24,2020-12-01,0,0,2020-12-29,0
256,21.0,0.0,0.0,25172.0,1.0,1.0,0.0,2019-01-22,1.0,2018-10-19,C10,2019-01-01,0,0,2019-01-22,1
257,30.0,0.0,1.0,31655.0,3.0,3.0,150230.0,2020-08-02,1.0,2019-12-14,C29,2020-02-01,0,0,2020-08-02,1
258,29.0,0.0,0.0,25459.0,1.0,1.0,2658050.0,,2.0,2020-03-05,C13,2020-12-01,1,0,2020-12-29,0
260,29.0,0.0,1.0,47864.0,1.0,1.0,0.0,2020-06-01,1.0,2019-10-31,C24,2020-01-01,0,0,2020-06-01,1
261,42.0,1.0,2.0,90988.0,3.0,3.0,7912770.0,2020-12-04,1.0,2018-07-27,C20,2020-04-01,0,0,2020-12-04,1
262,28.0,1.0,1.0,24862.0,2.0,2.0,1200020.0,2019-07-16,1.0,2019-01-16,C2,2019-07-01,0,0,2019-07-16,1
263,24.0,0.0,0.0,19170.0,1.0,1.0,289500.0,,1.0,2020-12-10,C6,2020-12-01,0,0,2020-12-29,0
264,25.0,0.0,2.0,49439.0,1.0,1.0,0.0,2020-12-18,1.0,2020-12-18,C11,2020-12-01,0,0,2020-12-18,1
265,34.0,0.0,1.0,40381.0,1.0,1.0,1706780.0,,2.0,2020-05-30,C3,2020-12-01,1,0,2020-12-29,0
266,43.0,0.0,1.0,40102.0,1.0,2.0,2558650.0,2019-08-06,1.0,2017-10-17,C16,2019-06-01,0,0,2019-08-06,1
267,36.0,0.0,0.0,89200.0,3.0,3.0,3643890.0,2020-07-14,2.0,2019-07-10,C5,2020-07-01,1,0,2020-07-14,1
268,31.0,1.0,1.0,54352.0,1.0,1.0,4024340.0,2020-07-29,1.0,2019-01-06,C6,2020-08-01,0,0,2020-07-29,1
270,36.0,0.0,1.0,76336.0,3.0,3.0,260000.0,2020-07-29,1.0,2020-04-05,C11,2020-08-01,0,0,2020-07-29,1
271,38.0,0.0,2.0,134529.0,4.0,4.0,19169110.0,,3.0,2020-05-29,C29,2020-12-01,1,0,2020-12-29,0
272,37.0,0.0,1.0,64901.0,2.0,2.0,8992830.0,,3.0,2019-05-30,C5,2020-12-01,1,0,2020-12-29,0
273,29.0,0.0,1.0,40259.0,1.0,1.0,461970.0,,1.0,2020-08-30,C16,2020-12-01,0,0,2020-12-29,0
274,39.0,0.0,1.0,53224.0,2.0,2.0,0.0,,1.0,2020-12-20,C7,2020-12-01,0,0,2020-12-29,0
275,41.0,0.0,0.0,97226.0,1.0,4.0,33697790.0,,3.0,2016-02-05,C20,2020-12-01,0,1,2020-12-29,0
276,30.0,1.0,1.0,107495.0,3.0,3.0,965680.0,,2.0,2020-06-30,C23,2020-12-01,1,0,2020-12-29,0
278,34.0,0.0,0.0,52191.0,1.0,1.0,529010.0,2019-03-17,1.0,2016-10-21,C2,2019-03-01,0,0,2019-03-17,1
279,29.0,1.0,0.0,41800.0,1.0,1.0,2736130.0,2020-03-07,1.0,2019-02-11,C2,2020-07-01,0,0,2020-03-07,1
280,34.0,1.0,2.0,108013.0,4.0,4.0,6751230.0,2020-11-02,1.0,2013-12-10,C6,2020-02-01,0,0,2020-11-02,1
281,43.0,1.0,1.0,78607.0,3.0,3.0,246810.0,,1.0,2020-10-10,C20,2020-12-01,0,0,2020-12-29,0
282,29.0,1.0,0.0,57339.0,2.0,2.0,0.0,2020-11-29,1.0,2020-08-16,C21,2020-12-01,0,0,2020-11-29,1
283,27.0,1.0,2.0,57420.0,2.0,2.0,0.0,,1.0,2020-10-11,C29,2020-12-01,0,0,2020-12-29,0
284,34.0,0.0,2.0,42189.0,2.0,2.0,0.0,2020-02-13,1.0,2020-03-01,C20,2020-02-01,0,0,2020-02-13,1
286,30.0,1.0,1.0,70781.0,2.0,2.0,150400.0,2020-07-11,1.0,2020-07-13,C24,2020-11-01,0,0,2020-07-11,1
287,30.0,1.0,0.0,13605.0,1.0,1.0,0.0,2020-04-09,1.0,2020-05-22,C7,2020-09-01,0,0,2020-04-09,1
288,41.0,1.0,0.0,62901.0,2.0,2.0,0.0,,1.0,2020-12-18,C17,2020-12-01,0,0,2020-12-29,0
289,29.0,0.0,0.0,51110.0,2.0,2.0,0.0,,1.0,2020-07-18,C3,2020-12-01,0,0,2020-12-29,0
290,25.0,1.0,1.0,66842.0,1.0,1.0,0.0,2019-10-29,1.0,2019-07-28,C5,2019-11-01,0,0,2019-10-29,1
291,27.0,1.0,2.0,49695.0,2.0,2.0,1273240.0,2019-05-14,1.0,2018-12-02,C20,2019-05-01,0,0,2019-05-14,1
292,33.0,1.0,2.0,81858.0,3.0,3.0,0.0,2020-07-29,1.0,2020-05-07,C29,2020-08-01,0,0,2020-07-29,1
293,28.0,1.0,1.0,45981.0,1.0,1.0,373410.0,2019-03-23,1.0,2016-02-12,C11,2019-03-01,0,0,2019-03-23,1
294,36.0,0.0,0.0,13793.0,1.0,1.0,153360.0,,1.0,2020-10-10,C21,2020-12-01,0,0,2020-12-29,0
295,29.0,1.0,0.0,35983.0,2.0,2.0,225690.0,2019-06-24,1.0,2019-05-01,C8,2019-06-01,0,0,2019-06-24,1
296,32.0,1.0,1.0,65094.0,1.0,2.0,29901450.0,,4.0,2018-10-06,C20,2020-12-01,0,0,2020-12-29,0
297,38.0,0.0,2.0,109473.0,3.0,3.0,0.0,,1.0,2020-12-19,C8,2020-12-01,0,0,2020-12-29,0
298,39.0,0.0,0.0,70753.0,3.0,3.0,1501770.0,2020-04-17,1.0,2019-12-09,C20,2020-04-01,0,0,2020-04-17,1
299,36.0,1.0,0.0,25851.0,1.0,1.0,0.0,2019-10-31,1.0,2019-08-20,C28,2019-11-01,0,0,2019-10-31,1
303,42.0,0.0,1.0,78645.0,1.0,2.0,0.0,2019-04-29,1.0,2015-10-15,C28,2019-05-01,0,0,2019-04-29,1
305,24.0,0.0,0.0,20176.0,1.0,1.0,0.0,2019-08-02,1.0,2018-08-26,C9,2019-02-01,0,0,2019-08-02,1
306,31.0,1.0,0.0,53025.0,2.0,2.0,0.0,,1.0,2020-11-29,C4,2020-12-01,0,0,2020-12-29,0
307,39.0,0.0,0.0,88207.0,2.0,4.0,56839380.0,2020-10-26,1.0,2018-05-10,C26,2020-10-01,0,1,2020-10-26,1
308,32.0,0.0,2.0,188418.0,2.0,5.0,58024490.0,,2.0,2014-08-15,C5,2020-12-01,0,0,2020-12-29,0
309,30.0,1.0,1.0,77597.0,3.0,3.0,0.0,,1.0,2020-11-12,C5,2020-12-01,0,0,2020-12-29,0
310,27.0,1.0,2.0,58439.0,1.0,1.0,0.0,,1.0,2020-11-12,C3,2020-12-01,0,0,2020-12-29,0
312,34.0,0.0,0.0,26047.0,2.0,2.0,0.0,2020-09-25,1.0,2020-03-18,C16,2020-09-01,0,0,2020-09-25,1
313,31.0,1.0,0.0,96603.0,3.0,3.0,150050.0,2020-09-20,1.0,2020-04-18,C15,2020-09-01,0,0,2020-09-20,1
315,29.0,1.0,2.0,50281.0,3.0,3.0,0.0,2020-05-10,1.0,2020-12-09,C9,2020-10-01,0,0,2020-05-10,1
316,47.0,0.0,2.0,42592.0,1.0,1.0,250000.0,2019-02-15,1.0,2018-09-19,C12,2019-02-01,0,0,2019-02-15,1
317,35.0,0.0,1.0,59936.0,2.0,2.0,5195840.0,2020-07-29,1.0,2019-06-17,C5,2020-08-01,0,0,2020-07-29,1
318,33.0,1.0,1.0,37890.0,1.0,1.0,0.0,2020-01-20,1.0,2019-10-18,C3,2020-01-01,0,0,2020-01-20,1
319,30.0,0.0,2.0,51819.0,3.0,3.0,0.0,2020-09-03,1.0,2020-02-01,C27,2020-03-01,0,0,2020-09-03,1
320,28.0,1.0,0.0,63126.0,1.0,2.0,30153680.0,,4.0,2018-07-13,C20,2020-12-01,0,1,2020-12-29,0
321,27.0,1.0,1.0,29869.0,1.0,1.0,242500.0,2020-12-04,1.0,2019-10-31,C25,2020-04-01,0,0,2020-12-04,1
322,41.0,1.0,0.0,57245.0,2.0,2.0,400000.0,2019-11-23,1.0,2019-06-15,C6,2019-11-01,0,0,2019-11-23,1
323,30.0,1.0,2.0,64558.0,2.0,2.0,3159800.0,,2.0,2020-06-01,C29,2020-12-01,1,0,2020-12-29,0
324,31.0,0.0,1.0,69160.0,3.0,3.0,4600000.0,,3.0,2020-03-07,C26,2020-12-01,0,0,2020-12-29,0
325,26.0,0.0,2.0,50739.0,1.0,1.0,109020.0,2019-07-29,1.0,2018-11-30,C15,2019-08-01,0,0,2019-07-29,1
326,24.0,0.0,2.0,69454.0,2.0,2.0,194000.0,2020-11-07,1.0,2020-04-21,C28,2020-07-01,0,0,2020-11-07,1
327,38.0,0.0,1.0,26658.0,1.0,1.0,841620.0,2019-04-21,1.0,2018-05-29,C3,2019-04-01,0,0,2019-04-21,1
328,35.0,1.0,1.0,54816.0,3.0,3.0,200000.0,2019-08-25,1.0,2018-11-12,C28,2019-08-01,0,0,2019-08-25,1
329,44.0,1.0,1.0,133752.0,1.0,3.0,14717150.0,,2.0,2015-07-19,C11,2020-12-01,0,0,2020-12-29,0
330,39.0,1.0,1.0,35694.0,1.0,1.0,0.0,2019-03-02,1.0,2018-09-24,C15,2019-02-01,0,0,2019-03-02,1
331,35.0,0.0,2.0,71154.0,3.0,3.0,0.0,,1.0,2020-09-27,C25,2020-12-01,0,0,2020-12-29,0
332,29.0,0.0,2.0,51152.0,1.0,1.0,134360.0,2019-01-03,1.0,2019-03-02,C24,2019-03-01,0,0,2019-01-03,1
333,44.0,1.0,1.0,45796.0,1.0,1.0,1296960.0,2019-04-30,1.0,2018-09-19,C6,2019-05-01,0,0,2019-04-30,1
334,29.0,1.0,0.0,58812.0,2.0,2.0,323290.0,2019-11-05,1.0,2019-07-01,C9,2019-05-01,0,0,2019-11-05,1
335,41.0,1.0,2.0,94685.0,3.0,3.0,0.0,,1.0,2020-11-17,C11,2020-12-01,0,0,2020-12-29,0
336,47.0,0.0,2.0,140769.0,2.0,4.0,9577580.0,2020-07-29,1.0,2018-10-02,C10,2020-08-01,0,0,2020-07-29,1
337,45.0,1.0,2.0,62135.0,2.0,2.0,0.0,2019-03-03,1.0,2018-09-15,C8,2019-03-01,0,0,2019-03-03,1
339,32.0,0.0,1.0,55937.0,3.0,3.0,1827320.0,2020-12-05,1.0,2019-06-13,C17,2020-05-01,0,0,2020-12-05,1
340,36.0,0.0,0.0,33327.0,1.0,1.0,544560.0,2019-03-23,1.0,2018-08-08,C16,2019-03-01,0,0,2019-03-23,1
341,40.0,0.0,1.0,49592.0,2.0,2.0,3946480.0,,2.0,2019-12-24,C11,2020-12-01,1,0,2020-12-29,0
342,45.0,0.0,2.0,83084.0,3.0,3.0,11082000.0,2020-01-20,1.0,2018-09-07,C18,2020-01-01,0,0,2020-01-20,1
343,24.0,0.0,1.0,26563.0,1.0,1.0,150440.0,2020-05-05,1.0,2020-01-16,C4,2020-05-01,0,0,2020-05-05,1
344,28.0,0.0,1.0,55938.0,3.0,3.0,0.0,2020-03-15,1.0,2020-02-02,C2,2020-03-01,0,0,2020-03-15,1
345,35.0,1.0,1.0,35284.0,2.0,2.0,834890.0,,2.0,2020-07-31,C27,2020-12-01,1,0,2020-12-29,0
346,31.0,1.0,1.0,92158.0,3.0,3.0,1072230.0,2020-03-30,1.0,2019-02-12,C2,2020-04-01,0,0,2020-03-30,1
347,36.0,1.0,0.0,57044.0,2.0,3.0,0.0,2019-02-18,1.0,2018-05-01,C15,2019-02-01,0,0,2019-02-18,1
348,28.0,1.0,1.0,71326.0,2.0,2.0,0.0,,1.0,2020-01-09,C13,2020-12-01,0,0,2020-12-29,0
349,33.0,0.0,2.0,56317.0,2.0,2.0,116400.0,2019-10-17,1.0,2019-05-27,C26,2019-10-01,0,0,2019-10-17,1
350,33.0,0.0,2.0,55441.0,2.0,2.0,0.0,2019-08-02,1.0,2018-03-12,C10,2019-02-01,0,0,2019-08-02,1
351,31.0,0.0,1.0,50609.0,2.0,2.0,8254930.0,,4.0,2019-10-12,C9,2020-12-01,1,0,2020-12-29,0
352,44.0,0.0,0.0,39564.0,1.0,1.0,632080.0,2019-07-27,1.0,2019-02-24,C24,2019-07-01,0,0,2019-07-27,1
353,31.0,1.0,2.0,33134.0,1.0,1.0,13594350.0,2020-11-13,1.0,2018-07-15,C18,2020-11-01,0,0,2020-11-13,1
354,31.0,1.0,0.0,60555.0,1.0,1.0,0.0,2019-02-27,1.0,2018-11-30,C11,2019-03-01,0,0,2019-02-27,1
355,34.0,0.0,2.0,135879.0,3.0,3.0,3163760.0,2019-09-08,1.0,2018-06-16,C22,2019-08-01,0,0,2019-09-08,1
357,35.0,0.0,0.0,127616.0,4.0,4.0,13191530.0,,2.0,2020-08-03,C2,2020-12-01,0,0,2020-12-29,0
358,40.0,1.0,2.0,117830.0,3.0,3.0,5175130.0,,1.0,2019-10-29,C26,2020-12-01,0,0,2020-12-29,0
359,37.0,0.0,2.0,107473.0,2.0,4.0,35460020.0,,2.0,2019-06-20,C4,2020-12-01,1,0,2020-12-29,0
360,39.0,1.0,1.0,58347.0,2.0,2.0,313450.0,2019-02-13,1.0,2018-10-21,C20,2019-02-01,0,0,2019-02-13,1
361,33.0,0.0,0.0,13743.0,1.0,1.0,333120.0,2019-03-18,1.0,2018-09-17,C21,2019-03-01,0,0,2019-03-18,1
362,38.0,1.0,2.0,51609.0,2.0,2.0,3912140.0,,2.0,2020-04-05,C20,2020-12-01,1,0,2020-12-29,0
363,30.0,0.0,2.0,67650.0,2.0,2.0,1670310.0,2020-09-18,1.0,2019-08-12,C21,2020-09-01,0,0,2020-09-18,1
364,27.0,0.0,2.0,35727.0,1.0,1.0,456170.0,2020-06-29,1.0,2020-07-03,C13,2020-07-01,0,0,2020-06-29,1
365,24.0,1.0,0.0,44740.0,2.0,2.0,0.0,2020-05-19,1.0,2020-01-02,C22,2020-05-01,0,0,2020-05-19,1
366,29.0,0.0,2.0,44630.0,2.0,2.0,0.0,,1.0,2020-10-30,C15,2020-12-01,0,0,2020-12-29,0
368,45.0,0.0,1.0,51911.0,1.0,2.0,30869270.0,,4.0,2018-09-18,C23,2020-12-01,0,1,2020-12-29,0
369,33.4,0.0,0.0,28186.0,1.0,1.0,0.0,2020-12-12,1.0,2020-09-20,C20,2020-12-01,0,0,2020-12-12,1
371,48.0,1.0,1.0,49113.0,1.0,1.0,12205880.0,,4.0,2018-07-20,C20,2020-12-01,1,0,2020-12-29,0
372,33.0,1.0,0.0,82259.0,2.0,2.0,196560.0,2019-12-26,1.0,2019-06-30,C26,2019-12-01,0,0,2019-12-26,1
373,30.0,1.0,2.0,38569.0,1.0,1.0,4526790.0,2020-06-19,1.0,2019-01-11,C23,2020-06-01,0,0,2020-06-19,1
375,36.0,0.0,0.0,109992.0,3.0,3.0,3526230.0,,2.0,2020-07-04,C27,2020-12-01,0,0,2020-12-29,0
376,38.0,0.0,2.0,88715.0,2.0,2.0,2250980.0,,3.0,2020-07-08,C5,2020-12-01,1,0,2020-12-29,0
377,35.0,0.0,0.0,121332.0,1.0,3.0,19017290.0,,2.0,2015-11-10,C5,2020-12-01,0,0,2020-12-29,0
378,33.0,0.0,2.0,35057.0,3.0,3.0,0.0,,1.0,2020-12-13,C9,2020-12-01,0,0,2020-12-29,0
379,31.0,0.0,2.0,29106.0,1.0,1.0,3315120.0,2019-10-18,1.0,2018-05-22,C13,2019-10-01,0,0,2019-10-18,1
382,28.0,0.0,0.0,12938.0,1.0,1.0,0.0,,1.0,2020-10-18,C18,2020-12-01,0,0,2020-12-29,0
383,41.0,1.0,0.0,43969.0,1.0,1.0,5040480.0,,1.0,2018-09-17,C17,2020-03-01,0,0,2020-12-29,0
384,26.0,1.0,1.0,52364.0,2.0,2.0,2271730.0,2019-09-22,1.0,2018-10-21,C27,2019-09-01,0,0,2019-09-22,1
385,35.0,1.0,2.0,77156.0,3.0,3.0,1131560.0,,2.0,2020-09-28,C28,2020-12-01,0,0,2020-12-29,0
386,45.0,1.0,1.0,137082.0,2.0,4.0,5875810.0,2019-10-09,2.0,2015-06-02,C18,2019-09-01,0,0,2019-10-09,1
387,29.0,1.0,2.0,45245.0,1.0,1.0,265760.0,2019-03-17,1.0,2016-11-25,C22,2019-03-01,0,0,2019-03-17,1
388,34.0,0.0,1.0,43611.0,2.0,2.0,3023960.0,,1.0,2019-05-12,C15,2020-12-01,0,0,2020-12-29,0
389,30.0,1.0,2.0,45923.0,2.0,2.0,400000.0,2019-10-24,1.0,2019-05-23,C15,2019-10-01,0,0,2019-10-24,1
390,32.0,1.0,2.0,70428.0,1.0,1.0,0.0,2019-01-02,1.0,2018-10-29,C22,2019-02-01,0,0,2019-01-02,1
391,37.0,0.0,1.0,133783.0,1.0,3.0,17483970.0,,3.0,2016-01-14,C22,2020-12-01,1,0,2020-12-29,0
392,35.0,1.0,1.0,84850.0,3.0,3.0,0.0,2020-06-04,1.0,2020-01-30,C20,2020-04-01,0,0,2020-06-04,1
394,34.0,1.0,2.0,97722.0,2.0,4.0,27458220.0,,3.0,2014-06-06,C20,2020-12-01,1,0,2020-12-29,0
397,28.0,0.0,2.0,73194.0,2.0,2.0,1231540.0,2020-01-13,1.0,2019-02-06,C12,2020-01-01,0,0,2020-01-13,1
398,30.0,0.0,2.0,63280.0,2.0,2.0,0.0,,1.0,2020-07-12,C5,2020-12-01,0,0,2020-12-29,0
399,31.0,0.0,2.0,40604.0,1.0,1.0,920230.0,2019-04-27,1.0,2018-10-17,C5,2019-04-01,0,0,2019-04-27,1
400,35.0,0.0,0.0,65729.0,2.0,2.0,9748190.0,,2.0,2019-08-10,C19,2020-12-01,0,0,2020-12-29,0
401,38.0,1.0,0.0,76069.0,2.0,2.0,921350.0,2019-04-29,1.0,2018-02-06,C23,2019-05-01,0,0,2019-04-29,1
402,46.0,0.0,2.0,91279.0,1.0,3.0,26927680.0,,3.0,2015-11-29,C24,2020-12-01,1,0,2020-12-29,0
403,29.0,0.0,2.0,24049.0,2.0,2.0,0.0,,1.0,2020-10-13,C15,2020-12-01,0,0,2020-12-29,0
404,36.0,0.0,0.0,41553.0,2.0,2.0,3328970.0,2019-09-22,2.0,2018-10-19,C1,2019-09-01,0,0,2019-09-22,1
405,34.0,0.0,2.0,25028.0,1.0,1.0,3506580.0,2020-05-23,1.0,2019-06-06,C14,2020-05-01,0,0,2020-05-23,1
406,43.0,0.0,2.0,38625.0,1.0,1.0,0.0,2019-06-17,1.0,2018-08-22,C12,2019-06-01,0,0,2019-06-17,1
407,41.0,1.0,1.0,58207.0,1.0,2.0,16290800.0,,3.0,2016-05-17,C13,2020-12-01,0,0,2020-12-29,0
409,29.0,0.0,0.0,33320.0,2.0,2.0,253660.0,,1.0,2020-03-07,C1,2020-12-01,0,0,2020-12-29,0
410,39.0,0.0,1.0,57225.0,2.0,2.0,609830.0,2019-04-27,1.0,2018-05-08,C24,2019-04-01,0,0,2019-04-27,1
411,28.0,1.0,1.0,52572.0,1.0,1.0,184650.0,2019-07-03,1.0,2018-02-17,C1,2019-03-01,0,0,2019-07-03,1
412,29.0,0.0,2.0,56243.0,2.0,2.0,0.0,,1.0,2020-11-15,C16,2020-12-01,0,0,2020-12-29,0
414,33.0,1.0,0.0,97153.0,2.0,3.0,10732480.0,2020-07-29,2.0,2018-01-21,C25,2020-08-01,0,0,2020-07-29,1
415,36.0,1.0,0.0,61575.0,2.0,2.0,1754320.0,,3.0,2020-09-21,C13,2020-12-01,1,0,2020-12-29,0
416,35.0,1.0,0.0,92559.0,3.0,3.0,0.0,2019-05-12,1.0,2019-06-07,C27,2019-12-01,0,0,2019-05-12,1
417,28.0,1.0,1.0,42027.0,2.0,2.0,0.0,,1.0,2020-06-11,C23,2020-12-01,0,0,2020-12-29,0
418,31.0,0.0,1.0,74051.0,1.0,2.0,3702370.0,2019-12-21,1.0,2015-07-30,C15,2019-12-01,0,0,2019-12-21,1
419,26.0,0.0,2.0,38390.0,1.0,1.0,0.0,2019-02-22,1.0,2018-07-10,C13,2019-02-01,0,0,2019-02-22,1
420,39.0,0.0,2.0,80489.0,3.0,3.0,607260.0,,1.0,2020-10-26,C18,2020-12-01,0,0,2020-12-29,0
421,41.0,0.0,2.0,93113.0,1.0,2.0,4292240.0,2019-03-10,1.0,2015-07-11,C4,2019-10-01,0,0,2019-03-10,1
422,27.0,0.0,1.0,78754.0,2.0,3.0,26975690.0,,1.0,2016-04-20,C27,2020-12-01,0,0,2020-12-29,0
423,36.0,0.0,0.0,43083.0,1.0,1.0,1628780.0,2019-06-21,1.0,2016-04-29,C20,2019-06-01,0,0,2019-06-21,1
424,40.0,0.0,0.0,74684.0,2.0,2.0,2652520.0,2019-06-10,1.0,2018-02-09,C17,2019-10-01,0,0,2019-06-10,1
425,47.0,0.0,1.0,30921.0,1.0,3.0,15036790.0,,3.0,2015-12-24,C22,2020-12-01,1,0,2020-12-29,0
426,34.0,0.0,2.0,65053.0,2.0,2.0,705550.0,2019-08-26,1.0,2018-07-14,C24,2019-08-01,0,0,2019-08-26,1
427,33.0,0.0,1.0,88180.0,3.0,3.0,1465000.0,,2.0,2020-04-10,C10,2020-12-01,0,0,2020-12-29,0
429,37.0,0.0,0.0,120771.0,2.0,4.0,0.0,2019-06-07,1.0,2019-06-15,C8,2019-07-01,0,0,2019-06-07,1
430,32.0,0.0,0.0,14489.0,1.0,1.0,210000.0,2019-03-29,1.0,2019-06-01,C28,2019-04-01,0,0,2019-03-29,1
431,39.0,1.0,0.0,50457.0,3.0,3.0,5715360.0,,3.0,2020-11-05,C18,2020-12-01,1,0,2020-12-29,0
432,36.0,0.0,0.0,17047.0,1.0,1.0,2097840.0,2020-04-24,1.0,2019-08-06,C14,2020-04-01,0,0,2020-04-24,1
433,37.0,0.0,2.0,78656.0,3.0,3.0,1193290.0,2020-10-23,1.0,2020-05-29,C13,2020-10-01,0,0,2020-10-23,1
434,30.0,1.0,2.0,88515.0,1.0,3.0,51680810.0,,4.0,2017-11-08,C6,2020-12-01,0,1,2020-12-29,0
435,29.0,0.0,0.0,63479.0,1.0,1.0,2759970.0,2019-05-21,1.0,2018-12-06,C22,2019-05-01,0,0,2019-05-21,1
436,28.0,0.0,2.0,128590.0,1.0,4.0,25128430.0,2019-09-14,1.0,2017-09-06,C24,2019-09-01,0,0,2019-09-14,1
438,43.0,1.0,2.0,81206.0,1.0,2.0,6940080.0,2019-10-14,1.0,2018-10-14,C9,2019-10-01,0,0,2019-10-14,1
439,27.0,0.0,1.0,60246.0,1.0,1.0,4103180.0,2020-09-27,2.0,2019-11-28,C3,2020-09-01,1,0,2020-09-27,1
440,40.0,0.0,1.0,113125.0,2.0,4.0,16391700.0,,1.0,2013-11-08,C16,2020-12-01,0,0,2020-12-29,0
441,32.0,0.0,2.0,81288.0,3.0,3.0,4732810.0,,3.0,2020-05-31,C6,2020-12-01,1,0,2020-12-29,0
442,32.0,0.0,2.0,73933.0,3.0,3.0,0.0,2019-05-11,1.0,2019-09-20,C23,2019-11-01,0,0,2019-05-11,1
443,31.0,1.0,1.0,55108.0,2.0,2.0,0.0,2020-06-12,1.0,2020-04-09,C3,2020-12-01,0,0,2020-06-12,1
444,32.0,0.0,1.0,36856.0,1.0,1.0,2888690.0,,2.0,2019-11-28,C15,2020-12-01,1,0,2020-12-29,0
445,32.0,0.0,0.0,33956.0,2.0,2.0,0.0,2019-01-25,1.0,2019-05-01,C8,2019-01-01,0,0,2019-01-25,1
446,31.0,1.0,0.0,50832.0,3.0,3.0,5971490.0,,3.0,2020-01-02,C22,2020-12-01,1,0,2020-12-29,0
448,37.0,0.0,1.0,65389.0,2.0,4.0,30318780.0,,3.0,2014-04-04,C10,2020-12-01,0,0,2020-12-29,0
449,25.0,0.0,0.0,32466.0,1.0,1.0,184290.0,,1.0,2020-09-25,C11,2020-12-01,0,0,2020-12-29,0
450,30.0,0.0,2.0,70415.0,1.0,3.0,22457270.0,,4.0,2015-08-20,C20,2020-12-01,1,0,2020-12-29,0
451,41.0,1.0,2.0,123390.0,1.0,5.0,0.0,2019-02-08,1.0,2013-05-11,C16,2019-08-01,0,0,2019-02-08,1
452,46.0,0.0,0.0,104473.0,2.0,4.0,3363930.0,2019-03-10,1.0,2013-10-14,C19,2019-10-01,0,0,2019-03-10,1
453,37.0,0.0,2.0,123361.0,4.0,4.0,23995570.0,,2.0,2019-07-15,C12,2020-12-01,0,0,2020-12-29,0
454,30.0,1.0,2.0,45357.0,1.0,1.0,0.0,2019-10-27,1.0,2019-08-17,C17,2019-10-01,0,0,2019-10-27,1
456,35.0,1.0,1.0,45193.0,2.0,2.0,0.0,2020-07-29,1.0,2020-07-07,C26,2020-08-01,0,0,2020-07-29,1
